,prediction_id,truth_id,IoU,match
1312,1312,78,0.3535818831366413,False
1379,1379,79,0.33318292850828973,False
529,529,80,0.3467822315042611,False
189,189,81,0.3130615104056979,False
1052,1052,82,0.36079783997318693,False
22,22,83,0.0,False
1780,1780,84,0.2784829396418721,False
67,67,85,0.0,False
135,135,86,0.0,False
25,25,87,0.0,False
139,139,88,0.0,False
110,110,89,0.0,False
234,234,90,0.3397050432089839,False
80,80,91,0.0,False
474,474,92,0.2167490550571038,False
653,653,93,0.11629794412833158,False
901,901,94,0.36079783997318693,False
24,24,95,0.1731829631555333,False
30,30,96,0.0,False
442,442,97,0.21980914543786031,False
387,387,98,0.3326278547738267,False
1636,1636,99,0.36038153476902146,False
137,137,100,0.0,False
32,32,101,0.0,False
117,117,102,0.34692099990564956,False
1326,1326,103,0.35385942007929827,False
33,33,104,0.0,False
389,389,105,0.3467822315042611,False
34,34,106,0.0,False
468,468,107,0.21888577976395676,False
35,35,108,0.0,False
528,528,109,0.33318292837389524,False
36,36,110,0.0,False
820,820,111,0.38855151997112436,False
1787,1787,112,0.37522975364627825,False
378,378,113,0.29238501884840307,False
71,71,114,0.3261057400703898,False
93,93,115,0.2243885027933902,False
78,78,116,0.3538594199394183,False
233,233,117,0.37467468005169524,False
1481,1481,118,0.16120458856676945,False
46,46,119,0.0,False
536,536,120,0.34678223164414107,False
1198,1198,121,0.19108408690996345,False
357,357,122,0.36079783997318693,False
105,105,123,0.0,False
39,39,124,0.0,False
40,40,125,0.0,False
99,99,126,0.353581883279264,False
221,221,127,0.3577484136658998,False
623,623,128,0.3391499696061727,False
1058,1058,129,0.3896616670286386,False
969,969,130,0.3467822315042611,False
2,2,131,0.15264523998042778,False
1760,1760,132,0.10601034505114348,False
43,43,133,0.0,False
136,136,134,0.35385942007929827,False
101,101,135,0.35385942007929827,False
124,124,136,0.0,False
45,45,137,0.0,False
212,212,138,0.3397050432089839,False
52,52,139,0.19130679536817946,False
79,79,140,0.3824457103374584,False
921,921,141,0.31847347790351244,False
37,37,142,0.3391499696061727,False
644,644,143,0.3463659263110666,False
140,140,144,0.0,False
513,513,145,0.2940467741003292,False
1947,1947,146,0.006617609095358,False
48,48,147,0.0,False
329,329,148,0.30598432197876896,False
171,171,149,0.36079783997318693,False
771,771,150,0.326383276741515,False
370,370,151,0.24361988078922395,False
243,243,152,0.22028366187782525,False
49,49,153,0.0,False
1323,1323,154,0.34678223164414107,False
543,543,155,0.3399825798718809,False
1072,1072,156,0.23720910905139506,False
797,797,157,0.2583666110683824,False
1,1,158,0.1398785471843387,False
515,515,159,0.33998258000901815,False
42,42,160,0.2587366549124491,False
305,305,161,0.33318292837389524,False
1453,1453,162,0.36038153477999246,False
1334,1334,163,0.34678223164414107,False
966,966,164,0.3397050432089839,False
13,13,165,0.3261057399414808,False
149,149,166,0.3391499696061727,False
245,245,167,0.3301024182375454,False
112,112,168,0.2633536322093326,False
1467,1467,169,0.2637945550977598,False
54,54,170,0.0,False
487,487,171,0.34692100017992406,False
18,18,172,0.3397050432089839,False
1798,1798,173,0.31958362523804384,False
56,56,174,0.0,False
294,294,175,0.3607978401158097,False
583,583,176,0.3538594199394183,False
57,57,177,0.0,False
270,270,178,0.3467822315042611,False
1390,1390,179,0.3397050432089839,False
58,58,180,0.0,False
414,414,181,0.1492032460388225,False
51,51,182,0.1619362951540881,False
6,6,183,0.34636592644271835,False
61,61,184,0.0,False
161,161,185,0.33970504306910393,False
1463,1463,186,0.36801379680973256,False
1529,1529,187,0.3331829282395007,False
62,62,188,0.0,False
1102,1102,189,0.21747427745345715,False
125,125,190,0.0,False
64,64,191,0.3538594199394183,False
1139,1139,192,0.3538594199394183,False
156,156,193,0.18733733994630802,False
535,535,194,0.3680137969523553,False
320,320,195,0.3469210000427868,False
160,160,196,0.3607978401158097,False
109,109,197,0.0,False
23,23,198,0.2217519032684905,False
178,178,199,0.33998258000901815,False
68,68,200,0.0,False
166,166,201,0.33318292837389524,False
69,69,202,0.0,False
1868,1868,203,0.18372653388804538,False
1882,1882,204,0.3399825800062754,False
70,70,205,0.0,False
7,7,206,0.36801379680973256,False
74,74,207,0.0,False
787,787,208,0.3752297535036555,False
1647,1647,209,0.01925911338864349,False
1472,1472,210,0.16596700638481354,False
727,727,211,0.2366001219702116,False
75,75,212,0.0,False
76,76,213,0.0,False
50,50,214,0.3130615104056979,False
28,28,215,0.34692099990564956,False
585,585,216,0.36801379680973256,False
1387,1387,217,0.3397050432089839,False
81,81,218,0.0,False
415,415,219,0.3538594199394183,False
509,509,220,0.3671811865495099,False
95,95,221,0.20648737919255378,False
1331,1331,222,0.24270593168890267,False
63,63,223,0.33318292837389524,False
939,939,224,0.32638327687316676,False
1750,1750,225,0.33304416010690124,False
19,19,226,0.3261057399414808,False
97,97,227,0.33304415997524944,False
91,91,228,0.3399825800062754,False
132,132,229,0.3064006273036152,False
53,53,230,0.3523593156655684,False
47,47,231,0.3399825798718809,False
27,27,232,0.34678223163865557,False
1005,1005,233,0.3467822315042611,False
439,439,234,0.3326278547738267,False
1040,1040,235,0.37522975364627825,False
92,92,236,0.0,False
126,126,237,0.326383276741515,False
325,325,238,0.3331829282395007,False
324,324,239,0.20100107821096613,False
908,908,240,0.2831970553087821,False
100,100,241,0.33304415997524944,False
957,957,242,0.3399825800062754,False
780,780,243,0.33318292837389524,False
304,304,244,0.33304415997524944,False
38,38,245,0.3197223935077806,False
197,197,246,0.3397050432089839,False
96,96,247,0.0,False
98,98,248,0.0,False
486,486,249,0.33318292837389524,False
573,573,250,0.33304416010690124,False
134,134,251,0.33304415997524944,False
5,5,252,0.3184734781668159,False
318,318,253,0.36038153491438696,False
534,534,254,0.22521906974401765,False
10,10,255,0.33998258000901815,False
241,241,256,0.3391499696061727,False
444,444,257,0.3607978398360497,False
831,831,258,0.3259802610113026,False
349,349,259,0.32596782705949623,False
1001,1001,260,0.3326278547738267,False
271,271,261,0.2137784255295418,False
94,94,262,0.15264524011756503,False
1660,1660,263,0.3609366085144554,False
311,311,264,0.31958362523804384,False
111,111,265,0.35385942007929827,False
222,222,266,0.3609366083745754,False
649,649,267,0.33304415997524944,False
418,418,268,0.3609366085144554,False
11,11,269,0.33998258000901815,False
107,107,270,0.0,False
77,77,271,0.3538594199394183,False
66,66,272,0.2568522624813514,False
90,90,273,0.2664353279231505,False
816,816,274,0.2081526001353819,False
1785,1785,275,0.33304415997524944,False
434,434,276,0.36079783997867243,False
254,254,277,0.3609366083745754,False
715,715,278,0.2753454159780522,False
113,113,279,0.0,False
611,611,280,0.33318292850828973,False
742,742,281,0.3538594199394183,False
1167,1167,282,0.33927660048475583,False
1772,1772,283,0.33304415997524944,False
150,150,284,0.18324243264343423,False
138,138,285,0.0,False
503,503,286,0.36801379680973256,False
273,273,287,0.37522975364627825,False
142,142,288,0.24522769617150753,False
495,495,289,0.33998258000901815,False
115,115,290,0.0,False
116,116,291,0.0,False
118,118,292,0.0,False
307,307,293,0.3538594202164355,False
884,884,294,0.33998258014341265,False
120,120,295,0.0,False
85,85,296,0.3607978401158097,False
452,452,297,0.36079783997318693,False
344,344,298,0.25196338831614334,False
123,123,299,0.0,False
572,572,300,0.38244571034020114,False
302,302,301,0.3609366083745754,False
177,177,302,0.33998258000901815,False
44,44,303,0.32638327673877227,False
278,278,304,0.15584546968526003,False
292,292,305,0.34678223163865557,False
1099,1099,306,0.29790027005731884,False
1383,1383,307,0.3195411542429445,False
224,224,308,0.29222118114920154,False
82,82,309,0.3331829282395007,False
145,145,310,0.0,False
1338,1338,311,0.2804844812194267,False
848,848,312,0.36079783997318693,False
265,265,313,0.34678223177853557,False
712,712,314,0.36079783997318693,False
185,185,315,0.30586659478013073,False
128,128,316,0.0,False
129,129,317,0.0,False
319,319,318,0.36801379680973256,False
131,131,319,0.0,False
29,29,320,0.32638327687316676,False
341,341,321,0.3255506663386696,False
31,31,322,0.28719036333313935,False
114,114,323,0.3399825798718809,False
153,153,324,0.36079783997318693,False
202,202,325,0.32638327687316676,False
26,26,326,0.22761849518703064,False
1427,1427,327,0.34678223164414107,False
433,433,328,0.3538594202164355,False
267,267,329,0.3609366083745754,False
758,758,330,0.34692099990564956,False
2043,2043,331,0.32638327687316676,False
671,671,332,0.33998258014341265,False
86,86,333,0.1526452399283156,False
1162,1162,334,0.24728528882227022,False
141,141,335,0.0,False
143,143,336,0.0,False
1034,1034,337,0.3399825798718809,False
104,104,338,0.35385942007929827,False
1974,1974,339,0.3330441598381122,False
680,680,340,0.32638327673877227,False
1378,1378,341,0.36801379680973256,False
1776,1776,342,0.029598986657208143,False
127,127,343,0.32717796906935226,False
191,191,344,0.3538594199394183,False
2029,2029,345,0.18217220256942834,False
381,381,346,0.33304415997524944,False
146,146,347,0.0,False
