,prediction_id,truth_id,IoU,match
15,15,0,0.0,False
266,266,1,0.29214928713138943,True
24,24,2,0.0,False
25,25,3,0.0,False
435,435,4,0.5618867695612597,True
69,69,5,0.49078509386776376,True
520,520,6,0.052183582227069064,False
304,304,7,0.1825145402011922,False
103,103,8,0.19009598074475234,False
406,406,9,0.12264281004970926,False
97,97,10,0.0,False
13,13,11,0.6283750714154778,True
527,527,12,0.002625952752993674,False
549,549,13,0.6393991954143677,True
376,376,14,0.6016871070420808,True
120,120,15,0.0,False
130,130,16,0.0,False
138,138,17,0.49408727510069744,True
445,445,18,0.3792255277026285,True
26,26,19,0.5964237963627688,True
142,142,20,0.0,False
563,563,21,0.6749213727298086,True
602,602,22,0.6508170379724798,True
328,328,23,0.016086790536224277,False
169,169,24,0.0,False
219,219,25,0.6626500752754587,True
70,70,26,0.6170241866680471,True
297,297,27,0.6393991954143677,True
172,172,28,0.0,False
591,591,29,0.5786665052316791,True
438,438,30,0.5516933363408669,True
38,38,31,0.4336399907113197,True
43,43,32,0.004486909354384595,False
30,30,33,0.0,False
54,54,34,0.6074292358117888,True
193,193,35,0.0,False
194,194,36,0.0,False
203,203,37,0.0,False
145,145,38,0.0,False
313,313,39,0.6177246462578737,True
587,587,40,0.3403396987697292,True
547,547,41,0.44515589020288404,True
308,308,42,0.08578982756632714,False
232,232,43,0.0,False
162,162,44,0.39938464841399646,True
336,336,45,0.29361133048050575,True
268,268,46,0.02205828703025506,False
452,452,47,0.5510644628306861,True
471,471,48,0.6317015294864524,True
206,206,49,0.49067527938647076,True
418,418,50,0.18539814675018557,False
260,260,51,0.0,False
68,68,52,0.5204765014166131,True
344,344,53,0.5866372165507794,True
20,20,54,0.0,False
135,135,55,0.5864834000703995,True
251,251,56,0.0,False
65,65,57,0.042769722355374816,False
278,278,58,0.0,False
279,279,59,0.0,False
35,35,60,0.5287989322408934,True
48,48,61,0.5964237963627688,True
140,140,62,0.6393991954143677,True
191,191,63,0.5916955193640829,True
281,281,64,0.0,False
7,7,65,0.13738649888810622,False
285,285,66,0.0,False
109,109,67,0.48299093420049133,True
286,286,68,0.0,False
249,249,69,0.4688176732349619,True
188,188,70,0.5970850598475349,True
511,511,71,0.6310923414940708,True
183,183,72,0.0,False
143,143,73,0.6078552536930291,True
322,322,74,0.5488843125175307,True
180,180,75,0.4969998700904166,True
84,84,76,0.0,False
292,292,77,0.25260298941877096,True
570,570,78,0.6746982585544524,True
113,113,79,0.34464090038741535,True
293,293,80,0.6281816660195764,True
226,226,81,0.0,False
45,45,82,0.010775033710357063,False
122,122,83,0.6114120142753543,True
91,91,84,0.4317562927565645,True
310,310,85,0.0,False
212,212,86,0.0,False
59,59,87,0.4643337118470252,True
595,595,88,0.38149642863041955,True
39,39,89,0.654154561537134,True
317,317,90,0.0,False
107,107,91,0.24338002404279038,False
408,408,92,0.4520113124858334,True
263,263,93,0.4059695864646379,True
129,129,94,0.48825480931665755,True
413,413,95,0.5050920315977337,True
158,158,96,0.3630345158836786,True
236,236,97,0.6252868682313629,True
5,5,98,0.59010335542846,True
227,227,99,0.6244340330338576,True
270,270,100,0.4422065221896064,True
334,334,101,0.4663313804613456,True
190,190,102,0.5249783322031288,True
152,152,103,0.17316602519119914,False
335,335,104,0.0,False
247,247,105,0.0,False
222,222,106,0.3736664847857557,True
311,311,107,0.6281816655848665,True
572,572,108,0.3407366469025303,True
340,340,109,0.0,False
261,261,110,0.0,False
388,388,111,0.41383188941840143,True
346,346,112,0.0,False
205,205,113,0.5967194434128835,True
349,349,114,0.0,False
163,163,115,0.6281816660195764,True
498,498,116,0.4205422664869894,True
395,395,117,0.526776061321486,True
186,186,118,0.33259150750350036,True
495,495,119,0.11742861531764023,False
115,115,120,0.3256186322027523,True
472,472,121,0.6494071468264467,True
225,225,122,0.6228933656590002,True
298,298,123,0.5492859648583017,True
589,589,124,0.3144642678743202,True
342,342,125,0.6196140342412668,True
470,470,126,0.6398000728040723,True
375,375,127,0.0,False
343,343,128,0.5310421835982793,True
119,119,129,0.0,False
61,61,130,0.5254571775368827,True
211,211,131,0.13849310215049424,False
437,437,132,0.5707438632802916,True
136,136,133,0.6398000726511223,True
382,382,134,0.0,False
383,383,135,0.0,False
386,386,136,0.0,False
303,303,137,0.5805151499082948,True
509,509,138,0.46102629624950253,True
82,82,139,0.5385346867834959,True
240,240,140,0.0,False
157,157,141,0.4552599845938146,True
394,394,142,0.0,False
244,244,143,0.6508170379724798,True
75,75,144,0.3000487475292542,True
14,14,145,0.5844475586763586,True
57,57,146,0.3867997211148803,True
360,360,147,0.0,False
397,397,148,0.0,False
85,85,149,0.628956003681136,True
405,405,150,0.0,False
95,95,151,0.0,False
31,31,152,0.606706965480039,True
21,21,153,0.5796674835546097,True
2,2,154,0.5051561701788136,True
3,3,155,0.696869911599349,True
300,300,156,0.0,False
390,390,157,0.4640964998284402,True
125,125,158,0.500182365135846,True
6,6,159,0.22803327778896995,False
204,204,160,0.38107948095122696,True
439,439,161,0.6177246465331956,True
412,412,162,0.0,False
148,148,163,0.40457196277894425,True
151,151,164,0.0,False
414,414,165,0.0,False
416,416,166,0.0,False
430,430,167,0.4048785208513667,True
421,421,168,0.0,False
407,407,169,0.34427733778922825,True
314,314,170,0.0,False
429,429,171,0.0,False
1,1,172,0.6652419269276159,True
77,77,173,0.7101157598908755,True
259,259,174,0.0,False
156,156,175,0.5406666410586036,True
569,569,176,0.4568653863081633,True
560,560,177,0.44109837807547975,True
353,353,178,0.4358416629252686,True
433,433,179,0.0,False
253,253,180,0.4672345208183548,True
434,434,181,0.0,False
441,441,182,0.3679792191275951,True
380,380,183,0.0,False
341,341,184,0.35102738034371767,True
150,150,185,0.0,False
410,410,186,0.0,False
316,316,187,0.1258766824705587,False
515,515,188,0.58526543944872,True
426,426,189,0.41540270250151795,True
460,460,190,0.5201221135057694,True
443,443,191,0.0,False
347,347,192,0.0,False
133,133,193,0.0,False
446,446,194,0.0,False
363,363,195,0.639399195411734,True
447,447,196,0.0,False
448,448,197,0.0,False
450,450,198,0.0,False
254,254,199,0.0,False
284,284,200,0.6393991954143677,True
41,41,201,0.17436152548425204,False
12,12,202,0.606706965480039,True
17,17,203,0.6281816655848665,True
262,262,204,0.41699281016846734,True
454,454,205,0.0,False
127,127,206,0.4426643802296554,True
128,128,207,0.6300615828112281,True
455,455,208,0.0,False
603,603,209,0.1357620960331324,False
62,62,210,0.5360822490956666,True
458,458,211,0.0,False
250,250,212,0.6510246352670718,True
442,442,213,0.0,False
461,461,214,0.0,False
307,307,215,0.5757074980419331,True
275,275,216,0.6508170384308959,True
462,462,217,0.0,False
202,202,218,0.0,False
497,497,219,0.5955482388913371,True
246,246,220,0.5989739474266476,True
469,469,221,0.0,False
221,221,222,0.534736090293715,True
10,10,223,0.6393991955644922,True
18,18,224,0.6281816660195764,True
372,372,225,0.0,False
258,258,226,0.0,False
19,19,227,0.5705098818345216,True
364,364,228,0.0,False
235,235,229,0.5433764961040879,True
64,64,230,0.2184839048863432,False
424,424,231,0.37232379931580084,True
473,473,232,0.0,False
477,477,233,0.0,False
76,76,234,0.6173509472716399,True
98,98,235,0.5007337961990228,True
185,185,236,0.5738481453644706,True
440,440,237,0.5596685099214307,True
480,480,238,0.0,False
483,483,239,0.0,False
432,432,240,0.6173509472716399,True
46,46,241,0.6173509472716399,True
488,488,242,0.0,False
489,489,243,0.0,False
173,173,244,0.47933028023713414,True
42,42,245,0.5651348063177035,True
490,490,246,0.0,False
492,492,247,0.0,False
361,361,248,0.0,False
220,220,249,0.6106714472119691,True
496,496,250,0.0,False
87,87,251,0.4887722352665799,True
466,466,252,0.0,False
359,359,253,0.0,False
500,500,254,0.0,False
301,301,255,0.608384389983226,True
502,502,256,0.0,False
327,327,257,0.27527234993052024,True
503,503,258,0.0,False
196,196,259,0.6125296398064853,True
504,504,260,0.0,False
319,319,261,0.606706965480039,True
513,513,262,0.4200125997782893,True
512,512,263,0.03255435074443943,False
256,256,264,0.5098568424405199,True
287,287,265,0.0,False
345,345,266,0.0,False
248,248,267,0.545437857035461,True
561,561,268,0.3390554707017298,True
233,233,269,0.5954477996269654,True
187,187,270,0.0,False
516,516,271,0.0,False
573,573,272,0.6393991954143677,True
296,296,273,0.415165944709137,True
521,521,274,0.0,False
522,522,275,0.0,False
557,557,276,0.4939681623674805,True
241,241,277,0.6441327402954157,True
592,592,278,0.5631138580397745,True
526,526,279,0.0,False
89,89,280,0.0,False
362,362,281,0.2870327627085223,True
358,358,282,0.430844329409985,True
531,531,283,0.0,False
532,532,284,0.0,False
529,529,285,0.0,False
198,198,286,0.4352625128135446,True
189,189,287,0.6516482220783099,True
149,149,288,0.6207616710781909,True
78,78,289,0.6393991955644922,True
384,384,290,0.0,False
252,252,291,0.33752140357535576,True
536,536,292,0.0,False
350,350,293,0.21683060941871884,False
540,540,294,0.0,False
330,330,295,0.6219299206098913,True
541,541,296,0.0,False
230,230,297,0.3127412457994521,True
519,519,298,0.5032261327701479,True
116,116,299,0.6173509472716399,True
170,170,300,0.6069869256035513,True
534,534,301,0.27820613867344346,True
49,49,302,0.3567948611984601,True
543,543,303,0.0,False
264,264,304,0.08150227269514376,False
545,545,305,0.0,False
33,33,306,0.4309578343391107,True
94,94,307,0.5817245680937249,True
131,131,308,0.26203999909846004,True
132,132,309,0.010463024054292999,False
332,332,310,0.028714854007348144,False
139,139,311,0.44215949298719415,True
60,60,312,0.38428242376994226,True
32,32,313,0.5964237966285967,True
288,288,314,0.5841669972780733,True
546,546,315,0.0,False
305,305,316,0.25371741198691633,True
506,506,317,0.5928937351449602,True
171,171,318,0.0,False
548,548,319,0.0,False
333,333,320,0.6171350366214166,True
88,88,321,0.6939321304159292,True
106,106,322,0.0,False
184,184,323,0.0,False
552,552,324,0.0,False
234,234,325,0.6393991952642433,True
485,485,326,0.09449620884179238,False
553,553,327,0.0,False
554,554,328,0.0,False
389,389,329,0.5989292717281179,True
556,556,330,0.0,False
524,524,331,0.0,False
505,505,332,0.09299407364791597,False
377,377,333,0.5594395491075752,True
161,161,334,0.6405338778058712,True
255,255,335,0.6283750717054626,True
396,396,336,0.6281816658746731,True
558,558,337,0.0,False
22,22,338,0.30439908203995186,True
559,559,339,0.0,False
9,9,340,0.564456286178932,True
80,80,341,0.6074292358117888,True
431,431,342,0.0,False
144,144,343,0.4412935290617699,True
302,302,344,0.38413637804336515,True
507,507,345,0.0,False
208,208,346,0.606706965480039,True
209,209,347,0.0,False
