,prediction_id,truth_id,IoU,match
211,211,0,0.0,False
403,403,1,0.23881833755643664,False
86,86,2,0.0,False
139,139,3,0.0,False
3,3,4,0.0,False
110,110,5,0.3463659263110666,False
455,455,6,0.31487932511690075,False
473,473,7,0.3399825798718809,False
305,305,8,0.3538594199394183,False
64,64,9,0.27434294599668063,False
757,757,10,0.3467822315042611,False
136,136,11,0.353581883279264,False
141,141,12,0.3261057400703898,False
82,82,13,0.0,False
155,155,14,0.0,False
138,138,15,0.0,False
87,87,16,0.2963570685422921,False
656,656,17,0.33318292837389524,False
289,289,18,0.36079783997318693,False
129,129,19,0.0,False
558,558,20,0.34345179004921583,False
8,8,21,0.0,False
777,777,22,0.34692099990564956,False
83,83,23,0.34678223177853557,False
169,169,24,0.31972239363943233,False
105,105,25,0.34692099990564956,False
193,193,26,0.0,False
269,269,27,0.3467822315042611,False
17,17,28,0.3538594199394183,False
319,319,29,0.33998258000901815,False
56,56,30,0.3677362600069556,False
288,288,31,0.34678223177853557,False
44,44,32,0.3609366083745754,False
100,100,33,0.0,False
492,492,34,0.22245085881433588,False
124,124,35,0.0,False
350,350,36,0.36079783997318693,False
123,123,37,0.3261057400703898,False
121,121,38,0.0,False
112,112,39,0.34692100017992406,False
31,31,40,0.3391499696061727,False
242,242,41,0.33998258000901815,False
73,73,42,0.0,False
37,37,43,0.33304415997524944,False
74,74,44,0.36079783997318693,False
203,203,45,0.34678223164414107,False
215,215,46,0.3467822315042611,False
177,177,47,0.34692099990564956,False
471,471,48,0.3752297535036555,False
67,67,49,0.33998258000901815,False
294,294,50,0.26585220679675436,False
184,184,51,0.0,False
194,194,52,0.0,False
186,186,53,0.0,False
438,438,54,0.3875801413204842,False
10,10,55,0.33998258000901815,False
315,315,56,0.33970504306910393,False
111,111,57,0.36801379666985257,False
109,109,58,0.3609366083745754,False
115,115,59,0.0,False
77,77,60,0.3397050432089839,False
134,134,61,0.36801379680973256,False
97,97,62,0.3609366085144554,False
50,50,63,0.3197223935077806,False
212,212,64,0.0,False
296,296,65,0.37509098524488976,False
445,445,66,0.34692099990564956,False
53,53,67,0.3469210000427868,False
76,76,68,0.258386760925121,False
65,65,69,0.33304415997524944,False
71,71,70,0.0,False
467,467,71,0.32638327687316676,False
484,484,72,0.35447758940789487,False
200,200,73,0.0,False
244,244,74,0.3397050432089839,False
5,5,75,0.3538594199394183,False
252,252,76,0.2433922889403859,False
102,102,77,0.32638327687316676,False
634,634,78,0.1836757014833057,False
500,500,79,0.3399825800062754,False
153,153,80,0.33998258014341265,False
98,98,81,0.3261057399414808,False
107,107,82,0.0,False
549,549,83,0.38244571034020114,False
298,298,84,0.3752297535036555,False
513,513,85,0.33671125854348505,False
182,182,86,0.0,False
151,151,87,0.0,False
142,142,88,0.0,False
89,89,89,0.0,False
435,435,90,0.35302680967645284,False
195,195,91,0.0,False
117,117,92,0.0,False
32,32,93,0.0,False
711,711,94,0.34692099990564956,False
11,11,95,0.20121418001933086,False
34,34,96,0.0,False
35,35,97,0.0,False
287,287,98,0.32849281116239365,False
262,262,99,0.3469210000427868,False
66,66,100,0.0,False
160,160,101,0.0,False
92,92,102,0.34678223164414107,False
213,213,103,0.33998258000901815,False
217,217,104,0.35385942007929827,False
450,450,105,0.36801379666985257,False
594,594,106,0.30181407461623505,False
84,84,107,0.3399825798718809,False
103,103,108,0.36801379680973256,False
58,58,109,0.34678223164414107,False
444,444,110,0.3399825800062754,False
679,679,111,0.3671811865495099,False
118,118,112,0.37509098510500977,False
55,55,113,0.32471805607570414,False
6,6,114,0.33998258014341265,False
22,22,115,0.33304415997524944,False
208,208,116,0.326383276741515,False
46,46,117,0.35302680967645284,False
90,90,118,0.0,False
175,175,119,0.0,False
72,72,120,0.36079783997318693,False
125,125,121,0.20926274726146468,False
24,24,122,0.3607978401158097,False
869,869,123,0.33102619984510007,False
126,126,124,0.0,False
149,149,125,0.00011801794485249978,False
14,14,126,0.33304416010690124,False
30,30,127,0.3397050432089839,False
137,137,128,0.3469210000427868,False
341,341,129,0.33318292837389524,False
792,792,130,0.3066688420429416,False
78,78,131,0.32638327687316676,False
49,49,132,0.0,False
51,51,133,0.0,False
280,280,134,0.33304415997524944,False
135,135,135,0.326383276741515,False
197,197,136,0.0,False
534,534,137,0.3538594199394183,False
69,69,138,0.3130615104056979,False
171,171,139,0.20652558948821892,False
145,145,140,0.34692099990564956,False
479,479,141,0.3130615104056979,False
70,70,142,0.33304415997524944,False
292,292,143,0.330507965975727,False
140,140,144,0.3535818831366413,False
54,54,145,0.0,False
120,120,146,0.0,False
106,106,147,0.0,False
156,156,148,0.0,False
283,283,149,0.3463659263000956,False
505,505,150,0.32638327687316676,False
452,452,151,0.22886643828873254,False
649,649,152,0.36801379680973256,False
172,172,153,0.0,False
62,62,154,0.0,False
424,424,155,0.34678223164414107,False
168,168,156,0.0,False
544,544,157,0.33304415997524944,False
36,36,158,0.20398954803064415,False
275,275,159,0.31972239363943233,False
181,181,160,0.27677077746613515,False
20,20,161,0.3326278547738267,False
163,163,162,0.3607978401158097,False
