,prediction_id,truth_id,IoU,match
150,150,0,0.0,False
235,235,1,0.23823860207060668,False
355,355,2,0.0,False
1,1,3,0.0,False
379,379,4,0.6508170384308959,True
45,45,5,0.5151030499326468,True
119,119,6,0.042282428983299654,False
656,656,7,0.35935590456455563,True
30,30,8,0.3016093652639023,True
260,260,9,0.13327718823887108,False
267,267,10,0.0,False
25,25,11,0.6398000726511223,True
449,449,12,0.04041115794051002,False
688,688,13,0.6399077484634941,True
433,433,14,0.6626500754310424,True
878,878,15,0.3843031425314234,True
871,871,16,0.40620744951781584,True
216,216,17,0.5715174255608277,True
259,259,18,0.30493378227092016,True
7,7,19,0.6283750714154778,True
894,894,20,0.5922187045827266,True
413,413,21,0.4895826821111057,True
444,444,22,0.5246852502879576,True
49,49,23,0.0,False
33,33,24,0.0,False
161,161,25,0.6510246354227051,True
87,87,26,0.6283750714154778,True
245,245,27,0.6173509472716399,True
902,902,28,0.44844028879514575,True
489,489,29,0.5867795172791538,True
338,338,30,0.6149480064954249,True
43,43,31,0.4369068790248869,True
830,830,32,0.09431430935018155,False
698,698,33,0.02684294617426196,False
105,105,34,0.5868983490348253,True
488,488,35,0.0,False
363,363,36,0.3297662879878293,True
904,904,37,0.6871926706829766,True
328,328,38,0.0,False
340,340,39,0.6281816658746731,True
755,755,40,0.38155648027071437,True
641,641,41,0.5830320514610294,True
501,501,42,0.10119638599021825,False
225,225,43,0.0,False
157,157,44,0.35778736133470457,True
314,314,45,0.2842034249350322,True
675,675,46,0.6510246352670718,True
391,391,47,0.6380491896538906,True
482,482,48,0.5607365964796224,True
243,243,49,0.4956912342794189,True
142,142,50,0.20022077037919994,False
378,378,51,0.0,False
106,106,52,0.5224182064478958,True
177,177,53,0.690761539289832,True
430,430,54,0.713124469605623,True
62,62,55,0.6173509472716399,True
509,509,56,0.0,False
678,678,57,0.5350206062850795,True
339,339,58,0.11841054312526253,False
905,905,59,0.6281816655848665,True
152,152,60,0.4361967495691967,True
158,158,61,0.639399195411734,True
400,400,62,0.5255500730523194,True
708,708,63,0.6031711259970579,True
377,377,64,0.6393991957093492,True
31,31,65,0.1281235380004819,False
10,10,66,0.0,False
204,204,67,0.42302142806410564,True
331,331,68,0.0,False
236,236,69,0.47600361078987025,True
138,138,70,0.42244170992889024,True
277,277,71,0.6508170382780906,True
173,173,72,0.0,False
404,404,73,0.6185719129371259,True
506,506,74,0.41874987995171004,True
814,814,75,0.5742436009084421,True
877,877,76,0.6264276014749686,True
427,427,77,0.3884583214496888,True
924,924,78,0.3649737391057695,True
79,79,79,0.3479678433153634,True
416,416,80,0.674921373216941,True
447,447,81,0.0,False
15,15,82,0.012914890333864195,False
307,307,83,0.6678031402560093,True
215,215,84,0.4453509810708557,True
638,638,85,0.5756056249021263,True
387,387,86,0.0,False
38,38,87,0.5176101890081082,True
693,693,88,0.17918444441937245,False
17,17,89,0.6652419267793658,True
353,353,90,0.0,False
85,85,91,0.24113096118466396,False
534,534,92,0.47397441948744695,True
487,487,93,0.38451641259208047,True
297,297,94,0.524047004689721,True
532,532,95,0.41578247934439505,True
209,209,96,0.3682288090739161,True
301,301,97,0.646775655964367,True
16,16,98,0.5678058372013414,True
145,145,99,0.5904529121066399,True
136,136,100,0.24296606143500335,False
550,550,101,0.4432011088473158,True
200,200,102,0.5541703510697005,True
143,143,103,0.17351120383702515,False
674,674,104,0.4061718333066806,True
122,122,105,0.0,False
233,233,106,0.343941025856121,True
441,441,107,0.6171104531606655,True
618,618,108,0.29234103541331,True
19,19,109,0.0,False
20,20,110,0.0,False
643,643,111,0.43342959971066236,True
825,825,112,0.6246531009803287,True
624,624,113,0.6999184608095428,True
74,74,114,0.0,False
309,309,115,0.5959058682536789,True
224,224,116,0.6281816657297699,True
456,456,117,0.49828768731740075,True
167,167,118,0.1703197949421233,False
512,512,119,0.1750033242521679,False
114,114,120,0.4121095018227427,True
424,424,121,0.6486158414802431,True
741,741,122,0.6746982585544524,True
248,248,123,0.5185188563746423,True
585,585,124,0.2799417024415602,True
329,329,125,0.5467432291704932,True
722,722,126,0.6510246352670718,True
265,265,127,0.02583085946358867,False
538,538,128,0.581144949376099,True
278,278,129,0.0,False
193,193,130,0.5858682154769461,True
811,811,131,0.5034647793793712,True
481,481,132,0.5385733388445442,True
86,86,133,0.6441864321800417,True
852,852,134,0.5112608511639817,True
298,298,135,0.0,False
317,317,136,0.0,False
330,330,137,0.5973553686595882,True
445,445,138,0.6177246465331956,True
110,110,139,0.5200594068079568,True
37,37,140,0.0,False
311,311,141,0.3355034185150945,True
268,268,142,0.0,False
124,124,143,0.28672671378502373,True
213,213,144,0.6088621837527285,True
29,29,145,0.6652419269276159,True
27,27,146,0.39422853628138965,True
151,151,147,0.0,False
787,787,148,0.6017943117185504,True
44,44,149,0.5190035117956074,True
397,397,150,0.0,False
709,709,151,0.5939838742372789,True
12,12,152,0.5489120429537964,True
69,69,153,0.5595979224983468,True
26,26,154,0.43759170716583773,True
14,14,155,0.759286544598348,True
626,626,156,0.335110970679325,True
354,354,157,0.43745061325011164,True
88,88,158,0.46336414104869417,True
8,8,159,0.20982150498353758,False
458,458,160,0.36120986002193295,True
463,463,161,0.6068873719501182,True
211,211,162,0.0,False
40,40,163,0.0,False
66,66,164,0.24876264320608157,False
739,739,165,0.6871926708472561,True
394,394,166,0.0,False
536,536,167,0.3954713366772127,True
46,46,168,0.0,False
685,685,169,0.43256716266216183,True
47,47,170,0.0,False
611,611,171,0.4181891325545153,True
2,2,172,0.6767116152605172,True
34,34,173,0.6430731316906618,True
299,299,174,0.0,False
67,67,175,0.5231798329468318,True
473,473,176,0.47151104914079894,True
565,565,177,0.35546125176318044,True
300,300,178,0.5099157442110268,True
511,511,179,0.0,False
312,312,180,0.40954504511445217,True
582,582,181,0.3782867867255361,True
281,281,182,0.0,False
903,903,183,0.16268079698544233,False
605,605,184,0.3838791954014423,True
462,462,185,0.0,False
474,474,186,0.0,False
745,745,187,0.0845931550088702,False
253,253,188,0.0,False
776,776,189,0.4584501915692959,True
748,748,190,0.6510246352670718,True
812,812,191,0.5375286326540714,True
217,217,192,0.0,False
303,303,193,0.0,False
692,692,194,0.4244363898285763,True
594,594,195,0.24317578968420486,False
584,584,196,0.37407712525681486,True
669,669,197,0.04577381516558044,False
439,439,198,0.0,False
92,92,199,0.0,False
484,484,200,0.6282533530585214,True
23,23,201,0.6626500751170463,True
11,11,202,0.656511452878255,True
36,36,203,0.6626500751142176,True
346,346,204,0.4956791930675276,True
425,425,205,0.0,False
195,195,206,0.5015379569850602,True
113,113,207,0.6180727360673228,True
451,451,208,0.11509691140604195,False
279,279,209,0.0,False
220,220,210,0.4934984761560469,True
804,804,211,0.3418975080080924,True
352,352,212,0.713124469605623,True
405,405,213,0.0,False
867,867,214,0.3372288174865377,True
390,390,215,0.5605178440261411,True
321,321,216,0.5892599175481233,True
454,454,217,0.0,False
908,908,218,0.5805784029008091,True
402,402,219,0.5722042377442543,True
366,366,220,0.6208081142067442,True
293,293,221,0.0,False
459,459,222,0.5450461154262112,True
3,3,223,0.5196867266902654,True
64,64,224,0.6442761975098141,True
438,438,225,0.0,False
77,77,226,0.0,False
21,21,227,0.56768163680096,True
327,327,228,0.0,False
510,510,229,0.4840548789152486,True
160,160,230,0.2386997399154819,False
672,672,231,0.5247173764214134,True
764,764,232,0.6626500751170463,True
785,785,233,0.44824813902621263,True
24,24,234,0.6173509472716399,True
75,75,235,0.5931915507560167,True
125,125,236,0.6073643399832387,True
244,244,237,0.5127743756789671,True
82,82,238,0.0,False
83,83,239,0.0,False
381,381,240,0.6871926706829766,True
68,68,241,0.6393991952642433,True
480,480,242,0.0,False
141,141,243,0.0,False
614,614,244,0.45334695378380074,True
101,101,245,0.6028939275742472,True
639,639,246,0.019192941440394778,False
469,469,247,0.0,False
388,388,248,0.0,False
539,539,249,0.483705471641557,True
393,393,250,0.0,False
60,60,251,0.5012249058406257,True
93,93,252,0.0,False
292,292,253,0.0,False
914,914,254,0.5371926861563823,True
443,443,255,0.6316967046349228,True
535,535,256,0.6508170384308959,True
358,358,257,0.2295856595501433,False
95,95,258,0.0,False
169,169,259,0.6232081941192938,True
507,507,260,0.4486900571857282,True
131,131,261,0.6508170381252851,True
761,761,262,0.6692708335316723,True
663,663,263,0.009656471954094416,False
799,799,264,0.5453832323675107,True
415,415,265,0.0,False
97,97,266,0.0,False
526,526,267,0.3463596245777392,True
788,788,268,0.3836897788413407,True
478,478,269,0.6786098910892948,True
856,856,270,0.2659603937087046,True
398,398,271,0.0,False
754,754,272,0.6366848852015135,True
496,496,273,0.4175454969758699,True
662,662,274,0.7136231580405099,True
437,437,275,0.0,False
414,414,276,0.5935923017307453,True
581,581,277,0.6746982582318672,True
747,747,278,0.6273863094595765,True
229,229,279,0.0,False
103,103,280,0.0,False
557,557,281,0.2879148574153835,True
664,664,282,0.4505756343411741,True
107,107,283,0.0,False
104,104,284,0.0,False
108,108,285,0.0,False
380,380,286,0.407106660212577,True
322,322,287,0.6508170381252851,True
178,178,288,0.6207616713613184,True
91,91,289,0.6746982585544524,True
715,715,290,0.060268489659782785,False
749,749,291,0.32568134237193097,True
186,186,292,0.0,False
713,713,293,0.24130942676343758,False
112,112,294,0.0,False
351,351,295,0.7001585702264397,True
460,460,296,0.31282139532657804,True
395,395,297,0.0,False
654,654,298,0.4409150037105114,True
271,271,299,0.6626500751170463,True
168,168,300,0.6631975312907429,True
554,554,301,0.2370075760131982,False
59,59,302,0.35697560280360907,True
707,707,303,0.6626500754310424,True
218,218,304,0.08342592331344728,False
442,442,305,0.0,False
80,80,306,0.4180939282672066,True
116,116,307,0.6216706291418722,True
202,202,308,0.49332846717473566,True
121,121,309,0.0,False
683,683,310,0.04525238217799042,False
410,410,311,0.02141836082009317,False
132,132,312,0.40564653183656346,True
180,180,313,0.4372667037550318,True
18,18,314,0.47494607092429075,True
126,126,315,0.0,False
128,128,316,0.0,False
714,714,317,0.058483797724401626,False
123,123,318,0.3180527300650815,True
839,839,319,0.6283750712679416,True
436,436,320,0.6746769287788706,True
94,94,321,0.6749213730584763,True
576,576,322,0.25809282045253684,True
129,129,323,0.0,False
237,237,324,0.0,False
203,203,325,0.6336799578471918,True
696,696,326,0.2530817489850439,True
134,134,327,0.0,False
446,446,328,0.0,False
372,372,329,0.3724126286430961,True
389,389,330,0.0,False
485,485,331,0.5501264403099851,True
486,486,332,0.0980597338355479,False
681,681,333,0.5561551840227644,True
302,302,334,0.6157609946329187,True
246,246,335,0.6626500751170463,True
349,349,336,0.6746982582318672,True
55,55,337,0.2847591762087881,True
342,342,338,0.0,False
503,503,339,0.0,False
32,32,340,0.6393991954143677,True
89,89,341,0.6393991952642433,True
144,144,342,0.0,False
467,467,343,0.5005933236694935,True
466,466,344,0.4032781018483127,True
146,146,345,0.0,False
420,420,346,0.6393991952642433,True
912,912,347,0.6746982582318672,True
371,371,348,0.0,False
691,691,349,0.6393991957093492,True
187,187,350,0.679097486708435,True
733,733,351,0.2782140885126529,True
781,781,352,0.2998175811430206,True
382,382,353,0.4911925257831621,True
385,385,354,0.0,False
48,48,355,0.4654647812151525,True
403,403,356,0.5461147725149743,True
412,412,357,0.3610454081668287,True
153,153,358,0.0,False
464,464,359,0.5904752965286526,True
165,165,360,0.3657826306059142,True
341,341,361,0.0,False
291,291,362,0.0,False
73,73,363,0.5139085008479337,True
163,163,364,0.0,False
206,206,365,0.6281816657297699,True
199,199,366,0.5155093114343153,True
111,111,367,0.11015991537436463,False
608,608,368,0.34960888553514846,True
316,316,369,0.0,False
