,prediction_id,truth_id,IoU,match
1954,1954,0,0.35302680954480103,False
98,98,1,0.0,False
201,201,2,0.3397050432089839,False
1681,1681,3,0.38426063511728914,False
121,121,4,0.0,False
383,383,5,0.34692099990564956,False
793,793,6,0.3261057399414808,False
1721,1721,7,0.3130615104056979,False
152,152,8,0.3609366083745754,False
485,485,9,0.27231495020332513,False
900,900,10,0.3326278547738267,False
307,307,11,0.3521941991419556,False
296,296,12,0.30274702831932004,False
130,130,13,0.0,False
3,3,14,0.0,False
136,136,15,0.0,False
565,565,16,0.29960956927948623,False
715,715,17,0.33998258014341265,False
172,172,18,0.353581883279264,False
81,81,19,0.0,False
914,914,20,0.39965299204929045,False
6,6,21,0.0,False
490,490,22,0.34678223164414107,False
55,55,23,0.3481586344418509,False
119,119,24,0.31958362523804384,False
62,62,25,0.3609366083745754,False
7,7,26,0.0,False
2013,2013,27,0.35302680954480103,False
18,18,28,0.3399825800062754,False
737,737,29,0.3399825800062754,False
57,57,30,0.3399232076314762,False
284,284,31,0.3467822315042611,False
170,170,32,0.3467822315042611,False
17,17,33,0.0,False
850,850,34,0.19427576006235905,False
73,73,35,0.0,False
1355,1355,36,0.326383276741515,False
49,49,37,0.33304415997524944,False
947,947,38,0.32422166716611,False
56,56,39,0.3469210000427868,False
167,167,40,0.3326278547738267,False
29,29,41,0.33318292850828973,False
691,691,42,0.3609366083745754,False
15,15,43,0.3397050432089839,False
138,138,44,0.3680137969523553,False
191,191,45,0.36801379680973256,False
84,84,46,0.3535818831366413,False
105,105,47,0.35385942007929827,False
1697,1697,48,0.38944678386441256,False
28,28,49,0.34636592644271835,False
1665,1665,50,0.34678223164414107,False
603,603,51,0.3538594199394183,False
586,586,52,0.22546783898278716,False
1999,1999,53,0.2797257111258803,False
495,495,54,0.4079790959268938,True
11,11,55,0.3538594199394183,False
187,187,56,0.3391499696061727,False
93,93,57,0.38244571019483564,False
537,537,58,0.36801379666985257,False
92,92,59,0.0,False
54,54,60,0.35358188300224674,False
22,22,61,0.3467822315042611,False
43,43,62,0.3538594200765555,False
10,10,63,0.33304415997524944,False
99,99,64,0.0,False
629,629,65,0.41186461114382944,True
945,945,66,0.3330441598381122,False
161,161,67,0.3607978401158097,False
1096,1096,68,0.19399287231785606,False
26,26,69,0.3467822315042611,False
86,86,70,0.0,False
79,79,71,0.33318292837389524,False
684,684,72,0.34577030994358204,False
64,64,73,0.0,False
179,179,74,0.33304415997524944,False
19,19,75,0.3538594199394183,False
881,881,76,0.24332363037482171,False
236,236,77,0.35385942007929827,False
1550,1550,78,0.326383276741515,False
1324,1324,79,0.3538594200765555,False
174,174,80,0.34692100017992406,False
8,8,81,0.3292144649268881,False
2036,2036,82,0.33304415997524944,False
2083,2083,83,0.34186770489627044,False
1199,1199,84,0.27018207468932826,False
810,810,85,0.33524587157315605,False
1389,1389,86,0.35357209596152606,False
20,20,87,0.0,False
117,117,88,0.0,False
120,120,89,0.0,False
879,879,90,0.3521941991419556,False
2195,2195,91,0.34692099990564956,False
24,24,92,0.0,False
113,113,93,0.0,False
1639,1639,94,0.32638327687316676,False
36,36,95,0.18359059313350357,False
1968,1968,96,0.36801379666985257,False
1837,1837,97,0.21509102017189333,False
588,588,98,0.31010035389987844,False
448,448,99,0.34692100017992406,False
67,67,100,0.0,False
30,30,101,0.0,False
50,50,102,0.34678223164414107,False
404,404,103,0.34692099990564956,False
2214,2214,104,0.3469210000427868,False
435,435,105,0.3896616673193695,False
750,750,106,0.2532409059820402,False
45,45,107,0.33318292837389524,False
595,595,108,0.37522975364627825,False
76,76,109,0.34692099990564956,False
651,651,110,0.33970504306910393,False
396,396,111,0.37509098524488976,False
801,801,112,0.3609366083745754,False
185,185,113,0.35219419941897284,False
47,47,114,0.353581883279264,False
21,21,115,0.3319340129122498,False
301,301,116,0.34692100017992406,False
251,251,117,0.33998258014341265,False
348,348,118,0.2571090098858725,False
80,80,119,0.0,False
27,27,120,0.3609366083745754,False
129,129,121,0.33998258000901815,False
158,158,122,0.3438928320871404,False
34,34,123,0.0,False
35,35,124,0.0,False
134,134,125,0.0,False
14,14,126,0.3469210000427868,False
71,71,127,0.35385942007929827,False
503,503,128,0.3538594202164355,False
308,308,129,0.3130615104056979,False
975,975,130,0.33197994892988697,False
51,51,131,0.33998258000901815,False
39,39,132,0.0,False
40,40,133,0.0,False
461,461,134,0.35219419927086465,False
88,88,135,0.3538594199394183,False
1474,1474,136,0.32638327687316676,False
1799,1799,137,0.35385942007929827,False
104,104,138,0.32638327687316676,False
239,239,139,0.3609366083745754,False
133,133,140,0.3399825798718809,False
447,447,141,0.3397050432089839,False
65,65,142,0.33304415997524944,False
260,260,143,0.33914996974879547,False
197,197,144,0.35920564748681766,False
341,341,145,0.29063993042354536,False
1375,1375,146,0.006488855514247086,False
1459,1459,147,0.15636652282041913,False
72,72,148,0.0,False
372,372,149,0.3469210000427868,False
157,157,150,0.3535818831448695,False
823,823,151,0.24949692812098212,False
786,786,152,0.3150526355407951,False
42,42,153,0.0,False
48,48,154,0.0,False
188,188,155,0.3609366085144554,False
788,788,156,0.24490227215154048,False
963,963,157,0.3130615104056979,False
46,46,158,0.3399825798718809,False
264,264,159,0.32638327687316676,False
90,90,160,0.2651895186765146,False
44,44,161,0.3391499694772637,False
215,215,162,0.3609366085144554,False
168,168,163,0.36079783997318693,False
664,664,164,0.36079783997318693,False
1,1,165,0.33304416010690124,False
83,83,166,0.35385942007929827,False
1591,1591,167,0.33588632374764454,False
66,66,168,0.28565761448487087,False
501,501,169,0.3538594199394183,False
782,782,170,0.31972239363943233,False
654,654,171,0.33318292837389524,False
2,2,172,0.33998258000901815,False
976,976,173,0.33318292837389524,False
128,128,174,0.0,False
1217,1217,175,0.34692099990564956,False
409,409,176,0.35385942007929827,False
75,75,177,0.0,False
91,91,178,0.33998258014341265,False
814,814,179,0.35385942007929827,False
60,60,180,0.0,False
410,410,181,0.25476275726928743,False
506,506,182,0.34692099990564956,False
4,4,183,0.36079783997318693,False
698,698,184,0.3397050432089839,False
162,162,185,0.3538594199394183,False
1623,1623,186,0.38244571034020114,False
1445,1445,187,0.326383276741515,False
290,290,188,0.27287617406562226,False
973,973,189,0.37522975364627825,False
100,100,190,0.0,False
16,16,191,0.3538594200765555,False
127,127,192,0.3399825798718809,False
109,109,193,0.37522975364627825,False
147,147,194,0.3469210000427868,False
481,481,195,0.34567208430960966,False
33,33,196,0.36079783997318693,False
110,110,197,0.0,False
106,106,198,0.34636592644271835,False
206,206,199,0.3469210000427868,False
97,97,200,0.0,False
146,146,201,0.33318292850828973,False
1307,1307,202,0.34692099990564956,False
2030,2030,203,0.32638327687316676,False
1292,1292,204,0.3535818831366413,False
87,87,205,0.0,False
41,41,206,0.3609366083745754,False
1296,1296,207,0.34692099990564956,False
433,433,208,0.3896616673193695,False
959,959,209,0.3538594199394183,False
599,599,210,0.3391499696061727,False
658,658,211,0.3538594199394183,False
1353,1353,212,0.33998258014341265,False
623,623,213,0.31958362510913485,False
9,9,214,0.3130615104056979,False
362,362,215,0.31972239363943233,False
178,178,216,0.33998258000901815,False
149,149,217,0.33096263383922686,False
116,116,218,0.0,False
780,780,219,0.3538594199394183,False
906,906,220,0.3538594199394183,False
59,59,221,0.3326278547738267,False
280,280,222,0.3671811864151154,False
5,5,223,0.3315011285371909,False
78,78,224,0.0,False
346,346,225,0.02476132978622702,False
32,32,226,0.33318292837389524,False
265,265,227,0.33304416010690124,False
77,77,228,0.36038153477999246,False
244,244,229,0.3191673201710156,False
52,52,230,0.33998258000901815,False
124,124,231,0.33998258000901815,False
101,101,232,0.34567208430960966,False
214,214,233,0.3399825800062754,False
135,135,234,0.353581883279264,False
562,562,235,0.35302680954480103,False
85,85,236,0.0,False
374,374,237,0.3263832766071205,False
368,368,238,0.3538594199394183,False
920,920,239,0.32638327673877227,False
339,339,240,0.23534911162960945,False
38,38,241,0.32638327687316676,False
817,817,242,0.33318292837389524,False
70,70,243,0.3607978398360497,False
68,68,244,0.3399825800062754,False
12,12,245,0.34692099990564956,False
95,95,246,0.35385942007929827,False
94,94,247,0.0,False
96,96,248,0.0,False
108,108,249,0.3391499696061727,False
686,686,250,0.3538594199394183,False
69,69,251,0.32638327687316676,False
0,0,252,0.34678223177853557,False
205,205,253,0.35385942007929827,False
1059,1059,254,0.2240460874545928,False
13,13,255,0.353581883279264,False
63,63,256,0.3538594199394183,False
253,253,257,0.34692099990564956,False
102,102,258,0.0,False
395,395,259,0.34567208443851866,False
1402,1402,260,0.32638327687316676,False
709,709,261,0.23537477321594524,False
213,213,262,0.34678223164414107,False
378,378,263,0.3538594200765555,False
324,324,264,0.32638327687316676,False
153,153,265,0.33318292850828973,False
267,267,266,0.35968769291018726,False
140,140,267,0.3538594199394183,False
209,209,268,0.35385942007929827,False
25,25,269,0.3397050432089839,False
1014,1014,270,0.025230093769789505,False
125,125,271,0.33998258000901815,False
186,186,272,0.27441706701324414,False
131,131,273,0.3122289001345042,False
690,690,274,0.223694660934556,False
225,225,275,0.36038153491438696,False
53,53,276,0.3391499696061727,False
89,89,277,0.37522975364627825,False
472,472,278,0.26975617956702086,False
111,111,279,0.0,False
359,359,280,0.35968769291018726,False
732,732,281,0.3469210000427868,False
416,416,282,0.34636592644271835,False
112,112,283,0.0,False
509,509,284,0.1995143506382915,False
1509,1509,285,0.3609366085144554,False
1024,1024,286,0.3469210000427868,False
103,103,287,0.36801379680973256,False
122,122,288,0.27212483249527375,False
367,367,289,0.31958362523804384,False
624,624,290,0.06719065524509489,False
114,114,291,0.0,False
1893,1893,292,0.3607978398360497,False
278,278,293,0.31306151040844066,False
449,449,294,0.32638327687316676,False
115,115,295,0.0,False
74,74,296,0.36801379680973256,False
706,706,297,0.33318292837389524,False
31,31,298,0.2441033436140494,False
1044,1044,299,0.35385942007929827,False
182,182,300,0.35302680967645284,False
234,234,301,0.3538594202164355,False
