,precision,recall,proportion,pretrained
0,0.0,0.0,0.0,True
1,0.0,0.0,0.0,False
2,0.45346062052505964,0.21739130434782608,0.25,True
3,0.6325459317585301,0.5502283105022832,0.25,False
4,0.5555555555555556,0.0425273390036452,0.5,True
5,0.645326504481434,0.5753424657534246,0.5,False
6,0.6373193166885677,0.5536529680365296,0.75,True
7,0.6477683956574186,0.613013698630137,0.75,False
8,0.5448354143019296,0.547945205479452,1.0,True
9,0.7374392220421394,0.519406392694064,1.0,False
