,prediction_id,truth_id,IoU,match
60,60,20,0.5999279533374499,True
145,145,21,0.6206748679285766,True
0,,22,0.0,False
49,49,23,0.5799745464142873,True
101,101,24,0.5172766397436113,True
58,58,25,0.503253874522961,True
0,,26,0.0,False
93,93,27,0.23729020326937292,False
154,154,28,0.6474962790228952,True
38,38,29,0.34045404808858154,True
94,94,30,0.6173988742232901,True
0,,31,0.0,False
12,12,32,0.00957644701471571,False
42,42,33,0.6412323043737971,True
29,29,34,0.4142087528418739,True
0,,35,0.0,False
0,,36,0.0,False
16,16,37,0.46618852803686217,True
159,159,38,0.40452284075202477,True
9,9,39,0.6591058131424294,True
0,,40,0.0,False
35,35,41,0.2244563574583233,False
122,122,42,0.4347789092476946,True
88,88,43,0.39804955970098976,True
45,45,44,0.4753623885771302,True
124,124,45,0.5071457341387101,True
54,54,46,0.3400145904275578,True
74,74,47,0.6286457576986072,True
128,128,48,0.023217129454598865,False
103,103,49,0.4776686175855854,True
62,62,50,0.5099366597408502,True
52,52,51,0.19073050194149077,False
0,,52,0.0,False
0,,53,0.0,False
70,70,54,0.3817323766352364,True
99,99,55,0.6274245009542887,True
155,155,56,0.32208119911881916,True
0,,57,0.0,False
0,,58,0.0,False
116,116,59,0.3917786698679867,True
0,,60,0.0,False
66,66,61,0.6156626421213005,True
0,,62,0.0,False
56,56,63,0.6299254355281233,True
141,141,64,0.3916159584727033,True
119,119,65,0.49556806423237537,True
59,59,66,0.32547430322963283,True
139,139,67,0.11256757506124879,False
39,39,68,0.3275039789946219,True
138,138,69,0.6242560899786824,True
71,71,70,0.6298928799817376,True
96,96,71,0.5330146670402248,True
157,157,72,0.30355437565212634,True
106,106,73,0.6289304624267761,True
136,136,74,0.6519547731831364,True
0,,75,0.0,False
107,107,76,0.5725216271602078,True
0,,77,0.0,False
17,17,78,0.5519865429898727,True
67,67,79,0.12488447750959464,False
130,130,80,0.583964545665336,True
47,47,81,0.6322771993373276,True
0,,82,0.0,False
0,,83,0.0,False
0,,84,0.0,False
97,97,85,0.6031300572586878,True
144,144,86,0.4682055596534103,True
34,34,87,0.6233303622129283,True
0,,88,0.0,False
53,53,89,0.4562843428628145,True
0,,90,0.0,False
77,77,91,0.6550280625767478,True
22,22,92,0.458097747130215,True
3,3,93,0.6298725246160687,True
15,15,94,0.36847020301527883,True
0,,95,0.0,False
0,,96,0.0,False
24,24,97,0.6139991325739503,True
0,,98,0.0,False
0,,99,0.0,False
8,8,100,0.6056983683831832,True
6,6,101,0.5482995582823212,True
0,,102,0.0,False
0,0,103,0.7146564201337215,True
0,,104,0.0,False
118,118,105,0.4767636175678389,True
82,82,106,0.48840438554888654,True
37,37,107,0.4203539659620341,True
0,,108,0.0,False
131,131,109,0.6179427024330866,True
0,,110,0.0,False
50,50,111,0.42347715982005535,True
0,,112,0.0,False
0,,113,0.0,False
0,,114,0.0,False
129,129,115,0.4190782504150289,True
0,,116,0.0,False
121,121,117,0.34414658676723386,True
0,,118,0.0,False
0,,119,0.0,False
1,1,120,0.5894757903295201,True
26,26,121,0.6725282131962887,True
0,,122,0.0,False
0,,123,0.0,False
152,152,124,0.4583936293642857,True
110,110,125,0.45001692293041484,True
0,,126,0.0,False
84,84,127,0.48456536564630026,True
0,,128,0.0,False
132,132,129,0.3440297172287196,True
0,,130,0.0,False
0,,131,0.0,False
0,,132,0.0,False
0,,133,0.0,False
100,100,134,0.13351627371595215,False
148,148,135,0.5637725175942451,True
127,127,136,0.4401797120648684,True
135,135,137,0.49520381034149263,True
0,,138,0.0,False
0,,139,0.0,False
105,105,140,0.3285676989362009,True
0,,141,0.0,False
114,114,142,0.6343029682129308,True
0,,143,0.0,False
0,,144,0.0,False
0,,145,0.0,False
0,,146,0.0,False
92,92,147,0.6273569615386962,True
10,10,148,0.15560526336409078,False
2,2,149,0.6073717360300794,True
4,4,150,0.6258011146108953,True
87,87,151,0.4073806194816672,True
0,,152,0.0,False
43,43,153,0.4189201277271722,True
44,44,154,0.6321905735999841,True
0,,155,0.0,False
161,161,156,0.12412370458415715,False
18,18,157,0.5150467465595552,True
0,,158,0.0,False
81,81,159,0.6654152627461029,True
0,,160,0.0,False
0,,161,0.0,False
98,98,162,0.551676901167381,True
91,91,163,0.631926809605363,True
0,,164,0.0,False
0,,165,0.0,False
140,140,166,0.5792345337662391,True
78,78,167,0.5667416546710801,True
0,,168,0.0,False
69,69,169,0.5328972393480391,True
5,5,170,0.6394713946874396,True
32,32,171,0.7013501186142374,True
126,126,172,0.432956711012593,True
0,,173,0.0,False
0,,174,0.0,False
11,11,175,0.6709973261673159,True
0,,176,0.0,False
0,,177,0.0,False
0,,178,0.0,False
68,68,179,0.6197407583281169,True
0,,180,0.0,False
27,27,181,0.7062325170521374,True
147,147,182,0.42255355376132187,True
146,146,183,0.026993305805899422,False
85,85,184,0.4901757832543609,True
0,,185,0.0,False
0,,186,0.0,False
79,79,187,0.5737904469228523,True
153,153,188,0.31271050849685217,True
73,73,189,0.550934913148564,True
0,,190,0.0,False
0,,191,0.0,False
156,156,192,0.6216119773033035,True
95,95,193,0.3828734438597145,True
0,,194,0.0,False
0,,195,0.0,False
151,151,196,0.5072574562649046,True
76,76,197,0.6384669005084493,True
158,158,198,0.5533291160009615,True
0,,199,0.0,False
0,,200,0.0,False
113,113,201,0.2923542686040999,True
112,112,202,0.4320577122040602,True
0,,203,0.0,False
0,,204,0.0,False
0,,205,0.0,False
64,64,206,0.42972395522277096,True
61,61,207,0.6432145904711415,True
51,51,208,0.6382766533886758,True
23,23,209,0.6278709803880286,True
0,,210,0.0,False
83,83,211,0.353172036213656,True
0,,212,0.0,False
109,109,213,0.22603836277051248,False
0,,214,0.0,False
102,102,215,0.6342857115061512,True
0,,216,0.0,False
72,72,217,0.311624307731772,True
149,149,218,0.5055947095850367,True
40,40,219,0.6282829029439758,True
57,57,220,0.6081694955739332,True
150,150,221,0.2800738574545641,True
14,14,222,0.3578291954774339,True
0,,223,0.0,False
89,89,224,0.09351601687972387,False
0,,225,0.0,False
0,,226,0.0,False
111,111,227,0.6645319108746274,True
46,46,228,0.2745746974583026,True
0,,229,0.0,False
0,,230,0.0,False
143,143,231,0.5872981856267745,True
21,21,232,0.6618007765366928,True
0,,233,0.0,False
0,,234,0.0,False
28,28,235,0.6742664492082527,True
0,,236,0.0,False
0,,237,0.0,False
117,117,238,0.6462658607410244,True
0,,239,0.0,False
0,,240,0.0,False
0,,241,0.0,False
55,55,242,0.6599491302032872,True
0,,243,0.0,False
120,120,244,0.6257591018295122,True
0,,245,0.0,False
7,7,246,0.3230345798636014,True
0,,247,0.0,False
134,134,248,0.6431330399618399,True
25,25,249,0.6394410506351467,True
0,,250,0.0,False
0,,251,0.0,False
75,75,252,0.6002876547078093,True
19,19,253,0.675465421810997,True
0,,254,0.0,False
90,90,255,0.4153995917296803,True
115,115,256,0.7845915681642956,True
0,,257,0.0,False
41,41,258,0.6329757538760453,True
65,65,259,0.6065669499753864,True
0,,260,0.0,False
0,,261,0.0,False
0,,262,0.0,False
10,10,0,0.0,False
1,1,1,0.6240986644730161,True
14,14,2,0.0,False
40,40,3,0.6167814786366694,True
29,29,4,0.6068780314967672,True
30,30,5,0.0,False
36,36,6,0.0,False
12,12,7,0.4830681539478549,True
33,33,8,0.3734656742984849,True
2,2,9,0.6008113001064459,True
38,38,10,0.0,False
42,42,11,0.6664798167432968,True
45,45,12,0.6417932910629512,True
34,34,13,0.3349524297624161,True
24,24,14,0.522107429933387,True
19,19,15,0.6552253441590896,True
9,9,16,0.6354564462751577,True
21,21,17,0.6094164675846995,True
16,16,18,0.0,False
44,44,19,0.6045209239010562,True
32,32,20,0.5869648940748183,True
4,4,21,0.4423069118424709,True
5,5,22,0.006113697725232078,False
41,41,23,0.0,False
6,6,24,0.599709395663331,True
26,26,25,0.0,False
0,,26,0.0,False
0,,27,0.0,False
0,,28,0.0,False
23,23,29,0.6119058688744455,True
43,43,30,0.35718666797779464,True
39,39,31,0.4657268802640073,True
22,22,32,0.09324738832385258,False
0,,33,0.0,False
15,15,34,0.4118156285933468,True
27,27,35,0.2980642896942938,True
20,20,36,0.015021140307613739,False
35,35,37,0.5643727326132613,True
0,,38,0.0,False
17,17,39,0.5190333774048308,True
31,31,40,0.1742071391933754,False
25,25,41,0.6409082660322706,True
8,8,42,0.56051043696036,True
28,28,43,0.6050664633941006,True
0,,44,0.0,False
11,11,45,0.5886308154571166,True
0,,46,0.0,False
7,7,47,0.038796488260447085,False
0,,48,0.0,False
0,,49,0.0,False
3,3,50,0.7155780094064352,True
13,13,51,0.46788048731787235,True
0,0,52,0.18769869203400508,False
37,37,53,0.6107817805267124,True
0,,54,0.0,False
18,18,55,0.07193496210743544,False
0,,56,0.0,False
0,,57,0.0,False
0,,0,0.0,False
11,11,1,0.0,False
0,,2,0.0,False
3,3,3,0.47433435563130955,True
0,,4,0.0,False
5,5,5,0.5427495931136093,True
0,,6,0.0,False
0,,7,0.0,False
0,0,8,0.589928576381781,True
0,,9,0.0,False
10,10,10,0.7763564435142778,True
2,2,11,0.6401259031013349,True
6,6,12,0.1309635546068164,False
12,12,13,0.7057034795175089,True
9,9,14,0.410602790511233,True
1,1,15,0.5923276969155103,True
8,8,16,0.29625069094545864,True
0,,17,0.0,False
4,4,18,0.6085201180709973,True
7,7,19,0.4255466557908585,True
13,13,0,0.0,False
16,16,1,0.0,False
7,7,2,0.32541853934731774,True
35,35,3,0.0,False
12,12,4,0.6188767839734592,True
10,10,5,0.6138248777656135,True
20,20,6,0.13616402628902,False
0,,7,0.0,False
0,,8,0.0,False
1,1,9,0.5271046784091016,True
0,,10,0.0,False
22,22,11,0.5942950880813526,True
0,,12,0.0,False
37,37,13,0.6199587719190353,True
27,27,14,0.3131039861963015,True
21,21,15,0.48637204907220094,True
0,,16,0.0,False
0,,17,0.0,False
0,,18,0.0,False
0,,19,0.0,False
2,2,20,0.3354409626824445,True
0,,21,0.0,False
8,8,22,0.31637140077340437,True
14,14,23,0.7078852005792869,True
34,34,24,0.5150513823614316,True
0,,25,0.0,False
11,11,26,0.6075312595455644,True
18,18,27,0.5788123140599111,True
25,25,28,0.6179843768498889,True
26,26,29,0.08867076281542606,False
19,19,30,0.49743021359522716,True
3,3,31,0.49579193361077933,True
0,,32,0.0,False
0,,33,0.0,False
0,,34,0.0,False
31,31,35,0.02839699359835982,False
0,,36,0.0,False
28,28,37,0.14650021042170253,False
4,4,38,0.35139403278275566,True
23,23,39,0.057893350631470566,False
33,33,40,0.5547336896833945,True
17,17,41,0.5397932167870731,True
0,,42,0.0,False
5,5,43,0.5269998495894617,True
0,,44,0.0,False
30,30,45,0.6227843879627559,True
24,24,46,0.4900520958726512,True
0,,47,0.0,False
0,,48,0.0,False
32,32,49,0.004698768567221777,False
36,36,50,0.6648615286511199,True
15,15,51,0.3849140185503058,True
0,,52,0.0,False
29,29,53,0.7965545812362198,True
0,0,54,0.5891158323072109,True
0,,55,0.0,False
0,,56,0.0,False
6,6,57,0.33764787840439103,True
0,,58,0.0,False
0,,59,0.0,False
9,9,60,0.5840137899289867,True
13,13,0,0.48300252615543365,True
11,11,1,0.0,False
12,12,2,0.6751869157591828,True
0,0,3,0.5690733729494212,True
19,19,4,0.6014924782915275,True
21,21,5,0.40457748491103074,True
2,2,6,0.6300084228572322,True
3,3,7,0.6308396586891751,True
16,16,8,0.0,False
25,25,9,0.0,False
4,4,10,0.5516410106861516,True
28,28,11,0.0,False
20,20,12,0.5587854323706014,True
8,8,13,0.2331019050127018,False
0,,14,0.0,False
0,,15,0.0,False
0,,16,0.0,False
9,9,17,0.6076044361801715,True
10,10,18,0.4926633238204448,True
15,15,19,0.576710112453841,True
27,27,20,0.5814480621879043,True
0,,21,0.0,False
0,,22,0.0,False
26,26,23,0.6146791580098352,True
6,6,24,0.6169596122635785,True
0,,25,0.0,False
0,,26,0.0,False
14,14,27,0.4389102043465817,True
7,7,28,0.6977936479421895,True
0,,29,0.0,False
18,18,30,0.45892892033285665,True
0,,31,0.0,False
0,,32,0.0,False
0,,33,0.0,False
22,22,34,0.6254929600999448,True
0,,35,0.0,False
24,24,36,0.26506771638857046,True
0,,37,0.0,False
17,17,38,0.6358422572708866,True
0,,39,0.0,False
23,23,40,0.6129111060154238,True
0,,41,0.0,False
0,,42,0.0,False
1,1,43,0.7212477326804391,True
0,,44,0.0,False
5,5,45,0.7746612939146829,True
0,,46,0.0,False
0,,47,0.0,False
0,,48,0.0,False
0,,49,0.0,False
0,,50,0.0,False
57,57,0,0.08480910496679402,False
0,0,1,0.5252149974607924,True
13,13,2,0.03178431390177863,False
19,19,3,0.0,False
35,35,4,0.6936978909525373,True
44,44,5,0.0,False
53,53,6,0.6396359864699968,True
2,2,7,0.5327379893453162,True
38,38,8,0.0,False
48,48,9,0.0,False
5,5,10,0.5779646191307289,True
54,54,11,0.0,False
17,17,12,0.0,False
42,42,13,0.6292422909763102,True
18,18,14,0.622545351326153,True
16,16,15,0.4166561222120876,True
64,64,16,0.0,False
65,65,17,0.0,False
0,,18,0.0,False
8,8,19,0.4133671377336582,True
0,,20,0.0,False
20,20,21,0.1735006043318025,False
1,1,22,0.6136244919642169,True
58,58,23,0.03055099049968521,False
0,,24,0.0,False
10,10,25,0.46243848990988046,True
21,21,26,0.606988725510736,True
0,,27,0.0,False
9,9,28,0.6056080232430381,True
14,14,29,0.440513934901263,True
0,,30,0.0,False
61,61,31,0.4280347356402676,True
27,27,32,0.5992132785247779,True
23,23,33,0.47427337577608114,True
3,3,34,0.6107773238642424,True
0,,35,0.0,False
0,,36,0.0,False
66,66,37,0.21349914106484022,False
0,,38,0.0,False
52,52,39,0.25841430613536,True
0,,40,0.0,False
7,7,41,0.35713891220055727,True
43,43,42,0.04305334622762397,False
22,22,43,0.5430666560619775,True
24,24,44,0.548652467885223,True
6,6,45,0.321274751256561,True
26,26,46,0.5031424868733768,True
62,62,47,0.0038116698985606367,False
39,39,48,0.5956602268711739,True
25,25,49,0.010828460825868259,False
12,12,50,0.5968837104066587,True
31,31,51,0.5201542335635827,True
34,34,52,0.26901895104881113,True
11,11,53,0.41420782445777554,True
0,,54,0.0,False
46,46,55,0.6323943752651552,True
15,15,56,0.3988251331847945,True
0,,57,0.0,False
4,4,58,0.49207998349935267,True
0,,59,0.0,False
30,30,60,0.6503253604619159,True
0,,61,0.0,False
32,32,62,0.5830223307344338,True
47,47,63,0.49653090304054187,True
50,50,64,0.5102772977657207,True
45,45,65,0.01897834825214324,False
0,,66,0.0,False
0,,67,0.0,False
0,,68,0.0,False
55,55,69,0.3190653131316501,True
29,29,70,0.4796499895090916,True
59,59,71,0.5943572085157075,True
56,56,72,0.20796616251997935,False
63,63,73,0.6612468154731994,True
40,40,74,0.0577062493568015,False
0,,75,0.0,False
33,33,76,0.637181952936672,True
60,60,77,0.5506714725725224,True
37,37,78,0.1902651208683069,False
49,49,79,0.11506076974116032,False
0,,80,0.0,False
51,51,81,0.6589550297307477,True
28,28,82,0.6433618983333028,True
41,41,83,0.6392631855259133,True
36,36,84,0.6571471848242888,True
2,2,0,0.5641804920488682,True
25,25,1,0.6496260429207348,True
6,6,2,0.025925642200216495,False
5,5,3,0.618557953715547,True
17,17,4,0.4692835795041971,True
19,19,5,0.5067454758391489,True
18,18,6,0.0,False
28,28,7,0.04394285708104855,False
10,10,8,0.0,False
14,14,9,0.013155974274816669,False
12,12,10,0.30855919939637766,True
16,16,11,0.4652958734873229,True
13,13,12,0.6975549082427496,True
27,27,13,0.0,False
21,21,14,0.0,False
1,1,15,0.6173095633815158,True
0,,16,0.0,False
22,22,17,0.6519729446410549,True
0,,18,0.0,False
0,,19,0.0,False
11,11,20,0.5414760216124814,True
0,,21,0.0,False
20,20,22,0.5940018457970506,True
3,3,23,0.34004804925755383,True
0,,24,0.0,False
26,26,25,0.5608931138086983,True
0,,26,0.0,False
8,8,27,0.6062365827686763,True
15,15,28,0.3995206222417093,True
0,,29,0.0,False
4,4,30,0.36275821733074937,True
0,,31,0.0,False
0,,32,0.0,False
7,7,33,0.5979604394478653,True
23,23,34,0.5432864801587028,True
9,9,35,0.4614201857339103,True
0,0,36,0.4337670048011935,True
0,,37,0.0,False
0,,38,0.0,False
24,24,39,0.6450603222036777,True
0,,0,0.0,False
4,4,1,0.43294086877637944,True
3,3,2,0.04494049815424981,False
1,1,3,0.5555983519576068,True
5,5,4,0.0,False
0,0,5,0.41498590479907327,True
2,2,6,0.277260808994879,True
0,,7,0.0,False
6,6,8,0.6399502425665502,True
0,0,0,0.16883751277693235,False
0,,1,0.0,False
1,1,0,0.6029407531335643,True
2,2,1,0.0,False
0,0,2,0.2341452112711466,False
