,prediction_id,truth_id,IoU,match
129,129,136,0.37657868559207264,True
96,96,137,0.37209560597953895,True
0,,138,0.0,False
0,,139,0.0,False
0,,140,0.0,False
72,72,141,0.37657868559207264,True
0,,142,0.0,False
0,,143,0.0,False
101,101,144,0.37657868559207264,True
0,,145,0.0,False
0,,146,0.0,False
0,,147,0.0,False
0,,148,0.0,False
0,,149,0.0,False
76,76,150,0.37209560606709174,True
0,,151,0.0,False
0,,152,0.0,False
69,69,153,0.36766589644916675,True
209,209,154,0.37209560606709174,True
0,,155,0.0,False
213,213,156,0.37657868568174785,True
171,171,157,0.37209560597953895,True
137,137,158,0.37404976181586513,True
0,,159,0.0,False
158,158,160,0.3013816785802077,True
175,175,161,0.3659351435022801,True
88,88,162,0.37622944214792436,True
65,65,163,0.3710847443949849,True
77,77,164,0.37209560606709174,True
141,141,165,0.37657868559207264,True
86,86,166,0.37657868559207264,True
0,,167,0.0,False
153,153,168,0.2923618724365259,True
8,8,169,0.37657868559207264,True
0,,170,0.0,False
0,,171,0.0,False
21,21,172,0.37657868559207264,True
45,45,173,0.37657868559207264,True
0,,174,0.0,False
0,,175,0.0,False
174,174,176,0.37209560606709174,True
0,,177,0.0,False
0,,178,0.0,False
0,,179,0.0,False
1,1,180,0.37657868559207264,True
195,195,181,0.37209560597953895,True
71,71,182,0.37209560597953895,True
0,,183,0.0,False
15,15,184,0.37657868559207264,True
0,,185,0.0,False
0,,186,0.0,False
0,,187,0.0,False
0,,188,0.0,False
0,,189,0.0,False
9,9,190,0.3013989862577879,True
104,104,191,0.37657868559207264,True
73,73,192,0.37657868559207264,True
13,13,193,0.37657868559207264,True
0,,194,0.0,False
165,165,195,0.3479876597375642,True
0,,196,0.0,False
0,,197,0.0,False
11,11,198,0.37209560606709174,True
0,,199,0.0,False
0,,200,0.0,False
120,120,201,0.37657868559207264,True
206,206,202,0.37209560597953895,True
130,130,203,0.3346663150116202,True
134,134,204,0.37209560606709174,True
0,,205,0.0,False
0,,206,0.0,False
142,142,207,0.37657868559207264,True
0,,208,0.0,False
4,4,209,0.37209560606709174,True
0,,210,0.0,False
35,35,211,0.37209560606709174,True
149,149,212,0.37209560597953895,True
18,18,213,0.37657868559207264,True
61,61,214,0.3626216780271828,True
117,117,215,0.37209560597953895,True
207,207,216,0.37657868559207264,True
68,68,217,0.37657868559207264,True
0,,218,0.0,False
0,,219,0.0,False
0,,220,0.0,False
20,20,221,0.37209560597953895,True
26,26,222,0.37657868559207264,True
132,132,223,0.37657868559207264,True
169,169,224,0.37657868559207264,True
0,,225,0.0,False
210,210,226,0.37657868559207264,True
0,,227,0.0,False
0,,228,0.0,False
0,,229,0.0,False
0,,230,0.0,False
0,,231,0.0,False
43,43,232,0.37209560597953895,True
0,,233,0.0,False
0,,234,0.0,False
0,,235,0.0,False
0,,236,0.0,False
0,,237,0.0,False
0,,238,0.0,False
0,,239,0.0,False
133,133,240,0.37657868559207264,True
0,,241,0.0,False
0,,242,0.0,False
161,161,243,0.37657868559207264,True
3,3,244,0.37209560597953895,True
81,81,245,0.37209560606709174,True
147,147,246,0.37657868559207264,True
0,,247,0.0,False
22,22,248,0.37209560597953895,True
64,64,249,0.37209560597953895,True
0,,250,0.0,False
0,,251,0.0,False
33,33,252,0.37209560597953895,True
199,199,253,0.37209560597953895,True
0,,254,0.0,False
135,135,255,0.37209560597953895,True
0,,256,0.0,False
79,79,257,0.3044258389681222,True
0,,258,0.0,False
0,,259,0.0,False
0,,260,0.0,False
0,,261,0.0,False
0,,262,0.0,False
0,,263,0.0,False
89,89,264,0.36766589644916675,True
78,78,265,0.37657868559207264,True
0,,266,0.0,False
30,30,267,0.3538955565777515,True
0,,268,0.0,False
0,,269,0.0,False
0,,270,0.0,False
193,193,271,0.37657868559207264,True
115,115,272,0.3102837717350239,True
57,57,273,0.37209560606709174,True
55,55,274,0.37209560606709174,True
0,,275,0.0,False
0,,276,0.0,False
0,,277,0.0,False
118,118,278,0.354034921710018,True
49,49,279,0.37209560597953895,True
0,,280,0.0,False
0,,281,0.0,False
0,,282,0.0,False
0,,283,0.0,False
0,,284,0.0,False
186,186,285,0.37657868559207264,True
0,,286,0.0,False
0,,287,0.0,False
0,,288,0.0,False
0,,289,0.0,False
0,,290,0.0,False
0,,291,0.0,False
0,,292,0.0,False
0,,293,0.0,False
0,,294,0.0,False
0,,295,0.0,False
0,,296,0.0,False
0,,297,0.0,False
14,14,298,0.37657868559207264,True
108,108,299,0.37657868559207264,True
111,111,300,0.36012060235215915,True
191,191,301,0.36766589636265623,True
70,70,302,0.36766589636265623,True
167,167,303,0.37657868559207264,True
0,,304,0.0,False
0,,305,0.0,False
0,,306,0.0,False
0,,307,0.0,False
0,,308,0.0,False
0,,309,0.0,False
0,0,310,0.37209560606709174,True
192,192,311,0.37657868559207264,True
36,36,312,0.37209560606709174,True
47,47,313,0.37657868559207264,True
0,,314,0.0,False
0,,315,0.0,False
0,,316,0.0,False
0,,317,0.0,False
211,211,318,0.37209560597953895,True
0,,319,0.0,False
0,,320,0.0,False
24,24,321,0.37657868559207264,True
156,156,322,0.24061673547831516,False
0,,323,0.0,False
0,,324,0.0,False
150,150,325,0.37657868559207264,True
177,177,326,0.37657868559207264,True
166,166,327,0.37209560606709174,True
136,136,328,0.37209560597953895,True
208,208,329,0.37657868559207264,True
84,84,330,0.37657868559207264,True
0,,331,0.0,False
160,160,332,0.37209560597953895,True
0,,333,0.0,False
0,,334,0.0,False
0,,335,0.0,False
0,,336,0.0,False
0,,337,0.0,False
105,105,338,0.37657868559207264,True
0,,339,0.0,False
0,,340,0.0,False
0,,341,0.0,False
0,,342,0.0,False
0,,343,0.0,False
0,,344,0.0,False
0,,345,0.0,False
0,,346,0.0,False
0,,347,0.0,False
